,Learners,Learn rate,Depth,F1 Macro Score
3140,22.0,47.0,7.0,0.6791163030996549
3141,22.0,47.0,8.0,0.6304756728669245
3142,22.0,47.0,9.0,0.6693150786319071
3143,22.0,49.0,3.0,0.605810984526743
3144,22.0,49.0,4.0,0.6393123531752642
3145,22.0,49.0,5.0,0.6481985227489584
3146,22.0,49.0,6.0,0.6550113553350162
3147,22.0,49.0,7.0,0.6824291323346564
3148,22.0,49.0,8.0,0.6395603007269617
3149,22.0,49.0,9.0,0.6793740495149889
3150,23.0,1.0,3.0,0.48452038963187494
3151,23.0,1.0,4.0,0.5216064424135797
3152,23.0,1.0,5.0,0.4737528289794783
3153,23.0,1.0,6.0,0.5153574330033702
3154,23.0,1.0,7.0,0.5477028144450189
3155,23.0,1.0,8.0,0.5602916261700938
3156,23.0,1.0,9.0,0.5637632679525005
3157,23.0,3.0,3.0,0.5417518764019595
3158,23.0,3.0,4.0,0.5903725793446595
3159,23.0,3.0,5.0,0.6169714291459634
3160,23.0,3.0,6.0,0.643189043974752
3161,23.0,3.0,7.0,0.6422545238733155
3162,23.0,3.0,8.0,0.6843166842143298
3163,23.0,3.0,9.0,0.6800385586464607
3164,23.0,5.0,3.0,0.5867689787507353
3165,23.0,5.0,4.0,0.6085145782620532
3166,23.0,5.0,5.0,0.6154529899858776
3167,23.0,5.0,6.0,0.6523548617982222
3168,23.0,5.0,7.0,0.6513555911989993
3169,23.0,5.0,8.0,0.6895400885790903
3170,23.0,5.0,9.0,0.6826472524981677
3171,23.0,7.0,3.0,0.5805660865663134
3172,23.0,7.0,4.0,0.6128810711632744
3173,23.0,7.0,5.0,0.6236078849587992
3174,23.0,7.0,6.0,0.6568108372882289
3175,23.0,7.0,7.0,0.6679738868140266
3176,23.0,7.0,8.0,0.6830188884489978
3177,23.0,7.0,9.0,0.6843463414480715
3178,23.0,9.0,3.0,0.5896061839875857
3179,23.0,9.0,4.0,0.6237012741720134
3180,23.0,9.0,5.0,0.6535571668454748
3181,23.0,9.0,6.0,0.6487304863691301
3182,23.0,9.0,7.0,0.6746905579967871
3183,23.0,9.0,8.0,0.6858815424499407
3184,23.0,9.0,9.0,0.694875604045686
3185,23.0,11.0,3.0,0.5938409274030544
3186,23.0,11.0,4.0,0.6357345282312342
3187,23.0,11.0,5.0,0.6637216597046098
3188,23.0,11.0,6.0,0.6313900031728055
3189,23.0,11.0,7.0,0.6451669301676988
3190,23.0,11.0,8.0,0.6866677820364723
3191,23.0,11.0,9.0,0.6965805622788785
3192,23.0,13.0,3.0,0.6238854936506038
3193,23.0,13.0,4.0,0.6238398770261322
3194,23.0,13.0,5.0,0.6363101085286672
3195,23.0,13.0,6.0,0.6281226253764524
3196,23.0,13.0,7.0,0.6405887661069778
3197,23.0,13.0,8.0,0.6529322289884721
3198,23.0,13.0,9.0,0.6852354587000685
3199,23.0,15.0,3.0,0.6113031846847556
3200,23.0,15.0,4.0,0.59082300686613
3201,23.0,15.0,5.0,0.6527946985239179
3202,23.0,15.0,6.0,0.6432182659229511
3203,23.0,15.0,7.0,0.6708301257811324
3204,23.0,15.0,8.0,0.688298395576027
3205,23.0,15.0,9.0,0.6857516644803361
3206,23.0,17.0,3.0,0.6193178449312854
3207,23.0,17.0,4.0,0.6108415047984679
3208,23.0,17.0,5.0,0.650067767374899
3209,23.0,17.0,6.0,0.6622867227645551
3210,23.0,17.0,7.0,0.6740306345280633
3211,23.0,17.0,8.0,0.6907455676277025
3212,23.0,17.0,9.0,0.6994483254895258
3213,23.0,19.0,3.0,0.5846980070723279
3214,23.0,19.0,4.0,0.6366338137315374
3215,23.0,19.0,5.0,0.6188680084018154
3216,23.0,19.0,6.0,0.6569917608197213
3217,23.0,19.0,7.0,0.6549737648579825
3218,23.0,19.0,8.0,0.688907836731731
3219,23.0,19.0,9.0,0.6733558454004385
3220,23.0,21.0,3.0,0.6117748079185169
3221,23.0,21.0,4.0,0.6490495973148533
3222,23.0,21.0,5.0,0.6411196575103727
3223,23.0,21.0,6.0,0.6404655660472806
3224,23.0,21.0,7.0,0.6651813823457602
3225,23.0,21.0,8.0,0.6704990362252486
3226,23.0,21.0,9.0,0.676396033059558
3227,23.0,23.0,3.0,0.6133069466769745
3228,23.0,23.0,4.0,0.6568482222262098
3229,23.0,23.0,5.0,0.6583072808202397
3230,23.0,23.0,6.0,0.6351929103860576
3231,23.0,23.0,7.0,0.6446842581351341
3232,23.0,23.0,8.0,0.6767513022193784
3233,23.0,23.0,9.0,0.6757720328113258
3234,23.0,25.0,3.0,0.6088763474654106
3235,23.0,25.0,4.0,0.5942465874124523
3236,23.0,25.0,5.0,0.6529236707513165
3237,23.0,25.0,6.0,0.6468960719815502
3238,23.0,25.0,7.0,0.6681407853041069
3239,23.0,25.0,8.0,0.7030619997798577
3240,23.0,25.0,9.0,0.6872054264692802
3241,23.0,27.0,3.0,0.6359428156092547
3242,23.0,27.0,4.0,0.6186592118474139
3243,23.0,27.0,5.0,0.6549662047537524
3244,23.0,27.0,6.0,0.6399893733304075
3245,23.0,27.0,7.0,0.6871070309028535
3246,23.0,27.0,8.0,0.6524059640987202
3247,23.0,27.0,9.0,0.6906943397139186
3248,23.0,29.0,3.0,0.6204714822787559
3249,23.0,29.0,4.0,0.6228960519776321
3250,23.0,29.0,5.0,0.6651972826364455
3251,23.0,29.0,6.0,0.6595734102344154
3252,23.0,29.0,7.0,0.6624998282843462
3253,23.0,29.0,8.0,0.6338992611821704
3254,23.0,29.0,9.0,0.6649779951557102
3255,23.0,31.0,3.0,0.6121534816261202
3256,23.0,31.0,4.0,0.6145893106914337
3257,23.0,31.0,5.0,0.6481130026364702
3258,23.0,31.0,6.0,0.642965086031918
3259,23.0,31.0,7.0,0.6430529688966147
3260,23.0,31.0,8.0,0.6645682627298465
3261,23.0,31.0,9.0,0.6688621846575329
3262,23.0,33.0,3.0,0.5899334478617704
3263,23.0,33.0,4.0,0.6473359876068473
3264,23.0,33.0,5.0,0.6433046431943276
3265,23.0,33.0,6.0,0.6621183571591552
3266,23.0,33.0,7.0,0.6704660217547386
3267,23.0,33.0,8.0,0.6632179201658618
3268,23.0,33.0,9.0,0.6725108517300803
3269,23.0,35.0,3.0,0.6196490334700414
3270,23.0,35.0,4.0,0.6216795353157956
3271,23.0,35.0,5.0,0.6561053988860086
3272,23.0,35.0,6.0,0.6383058622053955
3273,23.0,35.0,7.0,0.6592746332276567
3274,23.0,35.0,8.0,0.651378522959196
3275,23.0,35.0,9.0,0.6827263427498672
3276,23.0,37.0,3.0,0.6412637862255833
3277,23.0,37.0,4.0,0.6200897160335345
3278,23.0,37.0,5.0,0.6279385135980264
3279,23.0,37.0,6.0,0.6647023216618306
3280,23.0,37.0,7.0,0.6515848105671511
3281,23.0,37.0,8.0,0.6562049335478537
3282,23.0,37.0,9.0,0.6822515898646075
3283,23.0,39.0,3.0,0.6156187763744455
3284,23.0,39.0,4.0,0.6178658241730839
3285,23.0,39.0,5.0,0.6388616488609337
3286,23.0,39.0,6.0,0.6443876440878501
3287,23.0,39.0,7.0,0.6750693745194207
3288,23.0,39.0,8.0,0.6612113986408149
3289,23.0,39.0,9.0,0.6981992417713658
3290,23.0,41.0,3.0,0.6035674357950551
3291,23.0,41.0,4.0,0.6247706182330929
3292,23.0,41.0,5.0,0.6614257705463961
3293,23.0,41.0,6.0,0.6382335421177764
3294,23.0,41.0,7.0,0.6758189088636473
3295,23.0,41.0,8.0,0.6415677944563832
3296,23.0,41.0,9.0,0.6364775029258872
3297,23.0,43.0,3.0,0.6056992413953008
3298,23.0,43.0,4.0,0.6187001058468921
3299,23.0,43.0,5.0,0.6358265731418115
3300,23.0,43.0,6.0,0.6586776114842569
3301,23.0,43.0,7.0,0.6728152293914916
3302,23.0,43.0,8.0,0.654912324100294
3303,23.0,43.0,9.0,0.6805584549688204
3304,23.0,45.0,3.0,0.6172146762138999
3305,23.0,45.0,4.0,0.6246305546882078
3306,23.0,45.0,5.0,0.6158265018119782
3307,23.0,45.0,6.0,0.6625412576424625
3308,23.0,45.0,7.0,0.6579803972179195
3309,23.0,45.0,8.0,0.6823303614570106
3310,23.0,45.0,9.0,0.6760546309328614
3311,23.0,47.0,3.0,0.6334966456748065
3312,23.0,47.0,4.0,0.6240426903692471
3313,23.0,47.0,5.0,0.6309944951432588
3314,23.0,47.0,6.0,0.6438076970186282
3315,23.0,47.0,7.0,0.6787510363148287
3316,23.0,47.0,8.0,0.6315075670953042
3317,23.0,47.0,9.0,0.6722836301800051
3318,23.0,49.0,3.0,0.609917465127077
3319,23.0,49.0,4.0,0.6591272960841364
3320,23.0,49.0,5.0,0.6461082589334486
3321,23.0,49.0,6.0,0.6602612375208474
3322,23.0,49.0,7.0,0.671538999587138
3323,23.0,49.0,8.0,0.6477274074530176
3324,23.0,49.0,9.0,0.6808746370068282
3325,24.0,1.0,3.0,0.4928193113358391
3326,24.0,1.0,4.0,0.5214232452818452
3327,24.0,1.0,5.0,0.5039895065289577
3328,24.0,1.0,6.0,0.5211129537466889
3329,24.0,1.0,7.0,0.5477028144450189
3330,24.0,1.0,8.0,0.5602916261700938
3331,24.0,1.0,9.0,0.5808496925940958
3332,24.0,3.0,3.0,0.5480110775058026
3333,24.0,3.0,4.0,0.5904171148676209
3334,24.0,3.0,5.0,0.6169714291459634
3335,24.0,3.0,6.0,0.64592499334904
3336,24.0,3.0,7.0,0.6470301276103153
3337,24.0,3.0,8.0,0.6846297931062614
3338,24.0,3.0,9.0,0.6800385586464607
3339,24.0,5.0,3.0,0.5796073078224373
3340,24.0,5.0,4.0,0.607767135921798
3341,24.0,5.0,5.0,0.612769369066754
3342,24.0,5.0,6.0,0.6590911388667556
3343,24.0,5.0,7.0,0.6614559788714348
3344,24.0,5.0,8.0,0.6857988956853551
3345,24.0,5.0,9.0,0.6826889243082912
3346,24.0,7.0,3.0,0.5809332041427611
3347,24.0,7.0,4.0,0.6098439532200963
3348,24.0,7.0,5.0,0.622772300956494
3349,24.0,7.0,6.0,0.6591439805226071
3350,24.0,7.0,7.0,0.6595525704108665
3351,24.0,7.0,8.0,0.6821083575594562
3352,24.0,7.0,9.0,0.6817104152894482
3353,24.0,9.0,3.0,0.5813239883790711
3354,24.0,9.0,4.0,0.6191818718330356
3355,24.0,9.0,5.0,0.6485658650212887
3356,24.0,9.0,6.0,0.6462840563203173
3357,24.0,9.0,7.0,0.6766766912956411
3358,24.0,9.0,8.0,0.6735983395135937
3359,24.0,9.0,9.0,0.7006111137802098
3360,24.0,11.0,3.0,0.6033233142361412
3361,24.0,11.0,4.0,0.6329202940999532
3362,24.0,11.0,5.0,0.660408891119736
3363,24.0,11.0,6.0,0.6360640703849902
3364,24.0,11.0,7.0,0.6397850810949173
3365,24.0,11.0,8.0,0.6867558747031813
3366,24.0,11.0,9.0,0.696767401543822
3367,24.0,13.0,3.0,0.620984883830881
3368,24.0,13.0,4.0,0.627087135297765
3369,24.0,13.0,5.0,0.6499984518845011
3370,24.0,13.0,6.0,0.6289696191515584
3371,24.0,13.0,7.0,0.6448271838465398
3372,24.0,13.0,8.0,0.6444444706233117
3373,24.0,13.0,9.0,0.6851931639744498
3374,24.0,15.0,3.0,0.6185582382438751
3375,24.0,15.0,4.0,0.6116855559479308
3376,24.0,15.0,5.0,0.6418042986926294
3377,24.0,15.0,6.0,0.6392975920667292
3378,24.0,15.0,7.0,0.6709028502365967
3379,24.0,15.0,8.0,0.6877557092184835
3380,24.0,15.0,9.0,0.6888839317752752
3381,24.0,17.0,3.0,0.6086077592867216
3382,24.0,17.0,4.0,0.6104594706804687
3383,24.0,17.0,5.0,0.6564266331545616
3384,24.0,17.0,6.0,0.667646890857838
3385,24.0,17.0,7.0,0.6823239945115867
3386,24.0,17.0,8.0,0.6895666585654042
3387,24.0,17.0,9.0,0.6994483254895258
3388,24.0,19.0,3.0,0.5817672690482818
3389,24.0,19.0,4.0,0.6388073907455399
3390,24.0,19.0,5.0,0.6199878350842134
3391,24.0,19.0,6.0,0.6577993542542724
3392,24.0,19.0,7.0,0.6556233306570179
3393,24.0,19.0,8.0,0.6829600318686718
3394,24.0,19.0,9.0,0.6692286962486282
3395,24.0,21.0,3.0,0.6103674180165034
3396,24.0,21.0,4.0,0.6469421950803366
3397,24.0,21.0,5.0,0.6554224252112759
3398,24.0,21.0,6.0,0.6367539603490657
3399,24.0,21.0,7.0,0.6714260359616304
3400,24.0,21.0,8.0,0.6676529161229622
3401,24.0,21.0,9.0,0.6799739285133006
3402,24.0,23.0,3.0,0.6064578668934953
3403,24.0,23.0,4.0,0.6439681237720539
3404,24.0,23.0,5.0,0.6663644655959116
3405,24.0,23.0,6.0,0.6350625923677874
3406,24.0,23.0,7.0,0.6394529867461592
3407,24.0,23.0,8.0,0.6751698591936439
3408,24.0,23.0,9.0,0.6795601251492359
3409,24.0,25.0,3.0,0.5999582917253086
3410,24.0,25.0,4.0,0.5950293022446568
3411,24.0,25.0,5.0,0.6451516118740439
3412,24.0,25.0,6.0,0.663096038981214
3413,24.0,25.0,7.0,0.684380171606999
3414,24.0,25.0,8.0,0.6958296287269986
3415,24.0,25.0,9.0,0.6855931168214378
3416,24.0,27.0,3.0,0.6440348511682271
3417,24.0,27.0,4.0,0.6330187874154334
3418,24.0,27.0,5.0,0.662085394267301
3419,24.0,27.0,6.0,0.6340515446231695
3420,24.0,27.0,7.0,0.6877675494846931
3421,24.0,27.0,8.0,0.6580805660549103
3422,24.0,27.0,9.0,0.6717797126772277
3423,24.0,29.0,3.0,0.616402443418617
3424,24.0,29.0,4.0,0.6069039637186529
3425,24.0,29.0,5.0,0.6650880761194833
3426,24.0,29.0,6.0,0.6595734102344154
3427,24.0,29.0,7.0,0.6604166398065147
3428,24.0,29.0,8.0,0.6402452741406683
3429,24.0,29.0,9.0,0.666012770503154
3430,24.0,31.0,3.0,0.6039259405542936
3431,24.0,31.0,4.0,0.6288242592844261
3432,24.0,31.0,5.0,0.6458715020263894
3433,24.0,31.0,6.0,0.6438285343041714
3434,24.0,31.0,7.0,0.6539074573242294
3435,24.0,31.0,8.0,0.6605833750981414
3436,24.0,31.0,9.0,0.6709939616408811
3437,24.0,33.0,3.0,0.5830780125381329
3438,24.0,33.0,4.0,0.6492932399688492
3439,24.0,33.0,5.0,0.641285831122052
3440,24.0,33.0,6.0,0.6582363290958623
3441,24.0,33.0,7.0,0.6651741342990387
3442,24.0,33.0,8.0,0.6504397589366142
3443,24.0,33.0,9.0,0.6735544194286255
3444,24.0,35.0,3.0,0.6164309520792198
3445,24.0,35.0,4.0,0.6287675786926161
3446,24.0,35.0,5.0,0.6462977020432191
3447,24.0,35.0,6.0,0.6367023136912779
3448,24.0,35.0,7.0,0.6673692824335867
3449,24.0,35.0,8.0,0.651378522959196
3450,24.0,35.0,9.0,0.683346256480563
3451,24.0,37.0,3.0,0.6464313069808849
3452,24.0,37.0,4.0,0.631811993505621
3453,24.0,37.0,5.0,0.6305707887303016
3454,24.0,37.0,6.0,0.664155565738805
3455,24.0,37.0,7.0,0.6580382838181844
3456,24.0,37.0,8.0,0.6591828851729982
3457,24.0,37.0,9.0,0.679691925336858
3458,24.0,39.0,3.0,0.6267840873015522
3459,24.0,39.0,4.0,0.6141396396459206
3460,24.0,39.0,5.0,0.6346909657428822
3461,24.0,39.0,6.0,0.6458237867351728
3462,24.0,39.0,7.0,0.6637139505849329
3463,24.0,39.0,8.0,0.6603191467815674
3464,24.0,39.0,9.0,0.7037199393144598
3465,24.0,41.0,3.0,0.602863017943588
3466,24.0,41.0,4.0,0.6116241554704289
3467,24.0,41.0,5.0,0.663878842747896
3468,24.0,41.0,6.0,0.6358562200222948
3469,24.0,41.0,7.0,0.6689723604553585
3470,24.0,41.0,8.0,0.6460531804310901
3471,24.0,41.0,9.0,0.642666627275996
3472,24.0,43.0,3.0,0.5977390349776635
3473,24.0,43.0,4.0,0.6309745808017231
3474,24.0,43.0,5.0,0.6335086268734103
3475,24.0,43.0,6.0,0.6616048054263144
3476,24.0,43.0,7.0,0.6645819164833505
3477,24.0,43.0,8.0,0.6533632362767973
3478,24.0,43.0,9.0,0.6778512487133465
3479,24.0,45.0,3.0,0.6172146762138999
3480,24.0,45.0,4.0,0.6415727324278881
3481,24.0,45.0,5.0,0.6085162531841275
3482,24.0,45.0,6.0,0.6593949062401443
3483,24.0,45.0,7.0,0.6646274183615934
3484,24.0,45.0,8.0,0.6863506612956103
3485,24.0,45.0,9.0,0.6758084588128126
3486,24.0,47.0,3.0,0.620952494304494
3487,24.0,47.0,4.0,0.6289549149380675
3488,24.0,47.0,5.0,0.6361350171254543
3489,24.0,47.0,6.0,0.6418981376130942
3490,24.0,47.0,7.0,0.6834112744372878
3491,24.0,47.0,8.0,0.6203342519152927
3492,24.0,47.0,9.0,0.6779636125803907
3493,24.0,49.0,3.0,0.6106837678452937
3494,24.0,49.0,4.0,0.6547100210387582
3495,24.0,49.0,5.0,0.6382582785542604
3496,24.0,49.0,6.0,0.6568497416309602
3497,24.0,49.0,7.0,0.6819771815483449
3498,24.0,49.0,8.0,0.6398397816930514
3499,24.0,49.0,9.0,0.6834438254830064
3500,25.0,1.0,3.0,0.5109189713338573
3501,25.0,1.0,4.0,0.5214232452818452
3502,25.0,1.0,5.0,0.508869023972603
3503,25.0,1.0,6.0,0.5188485514822865
3504,25.0,1.0,7.0,0.5477028144450189
3505,25.0,1.0,8.0,0.5698467184196214
3506,25.0,1.0,9.0,0.5835188323432867
3507,25.0,3.0,3.0,0.5517121770918567
3508,25.0,3.0,4.0,0.5857725129190974
3509,25.0,3.0,5.0,0.6169714291459634
3510,25.0,3.0,6.0,0.6511048271878316
3511,25.0,3.0,7.0,0.6544857995801509
3512,25.0,3.0,8.0,0.6823173137650115
3513,25.0,3.0,9.0,0.6775415463905285
3514,25.0,5.0,3.0,0.5812062082295268
3515,25.0,5.0,4.0,0.5988793457442159
3516,25.0,5.0,5.0,0.6150254126844702
3517,25.0,5.0,6.0,0.6590911388667556
3518,25.0,5.0,7.0,0.6639025498181657
3519,25.0,5.0,8.0,0.6822687413612466
3520,25.0,5.0,9.0,0.682230432335515
3521,25.0,7.0,3.0,0.5760606348409966
3522,25.0,7.0,4.0,0.6120832617280616
3523,25.0,7.0,5.0,0.6278789104707267
3524,25.0,7.0,6.0,0.6627736216170368
3525,25.0,7.0,7.0,0.6631984439135828
3526,25.0,7.0,8.0,0.6821083575594562
3527,25.0,7.0,9.0,0.6842770155182343
3528,25.0,9.0,3.0,0.5835729803592203
3529,25.0,9.0,4.0,0.6174331419026158
3530,25.0,9.0,5.0,0.6548176039000184
3531,25.0,9.0,6.0,0.6434776703458087
3532,25.0,9.0,7.0,0.6692423424068693
3533,25.0,9.0,8.0,0.6753625403721342
3534,25.0,9.0,9.0,0.7000227808455425
3535,25.0,11.0,3.0,0.6135278867223214
3536,25.0,11.0,4.0,0.6283949906341026
3537,25.0,11.0,5.0,0.660408891119736
3538,25.0,11.0,6.0,0.6337903946267901
3539,25.0,11.0,7.0,0.6399199054931264
3540,25.0,11.0,8.0,0.6912562632035698
3541,25.0,11.0,9.0,0.6947931934342854
3542,25.0,13.0,3.0,0.6219862858127447
3543,25.0,13.0,4.0,0.636843101125949
3544,25.0,13.0,5.0,0.638308650925416
3545,25.0,13.0,6.0,0.6289696191515584
3546,25.0,13.0,7.0,0.6450548218316529
3547,25.0,13.0,8.0,0.6535513041578183
3548,25.0,13.0,9.0,0.6828344895105122
3549,25.0,15.0,3.0,0.6138527201640732
3550,25.0,15.0,4.0,0.6043186091692193
3551,25.0,15.0,5.0,0.6418042986926294
3552,25.0,15.0,6.0,0.6485847074091441
3553,25.0,15.0,7.0,0.6706366481841486
3554,25.0,15.0,8.0,0.6871140265040975
3555,25.0,15.0,9.0,0.6950583049424416
3556,25.0,17.0,3.0,0.5997938205299481
3557,25.0,17.0,4.0,0.6181065295039981
3558,25.0,17.0,5.0,0.6572027988268264
3559,25.0,17.0,6.0,0.6648794830425304
3560,25.0,17.0,7.0,0.6851431488865878
3561,25.0,17.0,8.0,0.6948361402175876
3562,25.0,17.0,9.0,0.6979971703050828
3563,25.0,19.0,3.0,0.5857663428946457
3564,25.0,19.0,4.0,0.6383100883763163
3565,25.0,19.0,5.0,0.6191291309468208
3566,25.0,19.0,6.0,0.6577993542542724
3567,25.0,19.0,7.0,0.6555106155177918
3568,25.0,19.0,8.0,0.6864859568894411
3569,25.0,19.0,9.0,0.6745698691044828
3570,25.0,21.0,3.0,0.6059390620587356
3571,25.0,21.0,4.0,0.6333414098249617
3572,25.0,21.0,5.0,0.644182790198091
3573,25.0,21.0,6.0,0.6460918241061988
3574,25.0,21.0,7.0,0.6639635244811328
3575,25.0,21.0,8.0,0.6617917166112426
3576,25.0,21.0,9.0,0.6733222364931373
3577,25.0,23.0,3.0,0.6225477112512204
3578,25.0,23.0,4.0,0.6489451511880175
3579,25.0,23.0,5.0,0.6653178750210271
3580,25.0,23.0,6.0,0.6360521985747849
3581,25.0,23.0,7.0,0.6441126568756586
3582,25.0,23.0,8.0,0.6689681190931109
3583,25.0,23.0,9.0,0.683591120588998
3584,25.0,25.0,3.0,0.6059366861150993
3585,25.0,25.0,4.0,0.5979553817264256
3586,25.0,25.0,5.0,0.650837085968354
3587,25.0,25.0,6.0,0.6642662496697584
3588,25.0,25.0,7.0,0.6793352682175546
3589,25.0,25.0,8.0,0.6838917459717717
3590,25.0,25.0,9.0,0.6856783717052863
3591,25.0,27.0,3.0,0.6470554922777366
3592,25.0,27.0,4.0,0.6385710300732186
3593,25.0,27.0,5.0,0.6621831259916602
3594,25.0,27.0,6.0,0.6340721658035817
3595,25.0,27.0,7.0,0.6879165728217644
3596,25.0,27.0,8.0,0.6601630931837263
3597,25.0,27.0,9.0,0.6725499720935595
3598,25.0,29.0,3.0,0.6141277377457037
3599,25.0,29.0,4.0,0.6143235648657306
3600,25.0,29.0,5.0,0.6685319083708523
3601,25.0,29.0,6.0,0.6709776312577607
3602,25.0,29.0,7.0,0.6682676282893768
3603,25.0,29.0,8.0,0.6439195929397283
3604,25.0,29.0,9.0,0.6634390399942333
3605,25.0,31.0,3.0,0.6023607237715911
3606,25.0,31.0,4.0,0.6314757181453583
3607,25.0,31.0,5.0,0.6534569179803855
3608,25.0,31.0,6.0,0.6331109462754225
3609,25.0,31.0,7.0,0.6584346005322864
3610,25.0,31.0,8.0,0.6548199567525798
3611,25.0,31.0,9.0,0.6623314696854679
3612,25.0,33.0,3.0,0.5920650831868923
3613,25.0,33.0,4.0,0.6587171116966667
3614,25.0,33.0,5.0,0.6549805117087992
3615,25.0,33.0,6.0,0.6547100864917972
3616,25.0,33.0,7.0,0.6589758669034002
3617,25.0,33.0,8.0,0.6512740799802837
3618,25.0,33.0,9.0,0.6668501739238526
3619,25.0,35.0,3.0,0.6213939108728501
3620,25.0,35.0,4.0,0.627150066953621
3621,25.0,35.0,5.0,0.6504786336751311
3622,25.0,35.0,6.0,0.6386820387944827
3623,25.0,35.0,7.0,0.6673170288998945
3624,25.0,35.0,8.0,0.651158776186427
3625,25.0,35.0,9.0,0.6853790712989956
3626,25.0,37.0,3.0,0.6532069503748772
3627,25.0,37.0,4.0,0.6235793507819546
3628,25.0,37.0,5.0,0.6352064133257362
3629,25.0,37.0,6.0,0.6518236323178627
3630,25.0,37.0,7.0,0.6628844325585538
3631,25.0,37.0,8.0,0.6597040757418791
3632,25.0,37.0,9.0,0.6868055815151397
3633,25.0,39.0,3.0,0.6297607915870557
3634,25.0,39.0,4.0,0.623659205999823
3635,25.0,39.0,5.0,0.630521570169633
3636,25.0,39.0,6.0,0.6471837301207872
3637,25.0,39.0,7.0,0.6657175463524684
3638,25.0,39.0,8.0,0.6674795229427558
3639,25.0,39.0,9.0,0.700072664005649
3640,25.0,41.0,3.0,0.5926907778025777
3641,25.0,41.0,4.0,0.5928495278003347
3642,25.0,41.0,5.0,0.6499450585507558
3643,25.0,41.0,6.0,0.6383497542933861
3644,25.0,41.0,7.0,0.6734182559310794
3645,25.0,41.0,8.0,0.6496556126106577
3646,25.0,41.0,9.0,0.6530708140714871
3647,25.0,43.0,3.0,0.5986358139123402
3648,25.0,43.0,4.0,0.6190086536247639
3649,25.0,43.0,5.0,0.6322739425449669
3650,25.0,43.0,6.0,0.6631255002903377
3651,25.0,43.0,7.0,0.6645819164833505
3652,25.0,43.0,8.0,0.6541925494308861
3653,25.0,43.0,9.0,0.6791999131322695
3654,25.0,45.0,3.0,0.6227848778940006
3655,25.0,45.0,4.0,0.6336008958353619
3656,25.0,45.0,5.0,0.61687166907887
3657,25.0,45.0,6.0,0.6603645441553861
3658,25.0,45.0,7.0,0.6624684677364959
3659,25.0,45.0,8.0,0.6744684822693634
3660,25.0,45.0,9.0,0.6866270256038095
3661,25.0,47.0,3.0,0.6250359332201464
3662,25.0,47.0,4.0,0.6304158292956197
3663,25.0,47.0,5.0,0.6374115513773477
3664,25.0,47.0,6.0,0.6387256238093035
3665,25.0,47.0,7.0,0.6742617921091563
3666,25.0,47.0,8.0,0.6228770181214547
3667,25.0,47.0,9.0,0.676333882277666
3668,25.0,49.0,3.0,0.6144302227705123
3669,25.0,49.0,4.0,0.6656209240538327
3670,25.0,49.0,5.0,0.6404482962784364
3671,25.0,49.0,6.0,0.6610685683961107
3672,25.0,49.0,7.0,0.6760130012844225
3673,25.0,49.0,8.0,0.6466574457910106
3674,25.0,49.0,9.0,0.6764805080219609
3675,26.0,1.0,3.0,0.5108373765514729
3676,26.0,1.0,4.0,0.5214232452818452
3677,26.0,1.0,5.0,0.5495861307309637
3678,26.0,1.0,6.0,0.5359431688929707
3679,26.0,1.0,7.0,0.5589265809445804
3680,26.0,1.0,8.0,0.5698467184196214
3681,26.0,1.0,9.0,0.5919892508137051
3682,26.0,3.0,3.0,0.5541993467528954
3683,26.0,3.0,4.0,0.5897167980099633
3684,26.0,3.0,5.0,0.622307226178874
3685,26.0,3.0,6.0,0.6562131784699241
3686,26.0,3.0,7.0,0.6521191339776078
3687,26.0,3.0,8.0,0.6773790421600732
3688,26.0,3.0,9.0,0.6808561367218666
3689,26.0,5.0,3.0,0.5877913365037337
3690,26.0,5.0,4.0,0.6052801963555929
3691,26.0,5.0,5.0,0.6147765159931773
3692,26.0,5.0,6.0,0.6526542035112032
3693,26.0,5.0,7.0,0.6639025498181657
3694,26.0,5.0,8.0,0.6859981320879778
3695,26.0,5.0,9.0,0.6821036997015544
3696,26.0,7.0,3.0,0.5682957506140032
3697,26.0,7.0,4.0,0.6063698749634094
3698,26.0,7.0,5.0,0.6300416623905043
3699,26.0,7.0,6.0,0.6620032657087966
3700,26.0,7.0,7.0,0.6657357228314307
3701,26.0,7.0,8.0,0.6822034208624083
3702,26.0,7.0,9.0,0.6824150836879086
3703,26.0,9.0,3.0,0.582570377116995
3704,26.0,9.0,4.0,0.6178838660819509
3705,26.0,9.0,5.0,0.654569767186812
3706,26.0,9.0,6.0,0.6446418318547977
3707,26.0,9.0,7.0,0.6670155228320074
3708,26.0,9.0,8.0,0.6753625403721342
3709,26.0,9.0,9.0,0.7028157436804763
3710,26.0,11.0,3.0,0.6178829354014062
3711,26.0,11.0,4.0,0.6255390024744327
3712,26.0,11.0,5.0,0.660408891119736
3713,26.0,11.0,6.0,0.6383568224283738
3714,26.0,11.0,7.0,0.6449903280283378
3715,26.0,11.0,8.0,0.6918175399486031
3716,26.0,11.0,9.0,0.6889422498254364
3717,26.0,13.0,3.0,0.6143670821970362
3718,26.0,13.0,4.0,0.6400937356956697
3719,26.0,13.0,5.0,0.6440918149528027
3720,26.0,13.0,6.0,0.625557100463612
3721,26.0,13.0,7.0,0.669552198674145
3722,26.0,13.0,8.0,0.6462986153909365
3723,26.0,13.0,9.0,0.6828344895105122
